"userId","userStatus","Amount","TopUp","Voice_MO","Voice_MT","Data_Volume","Tenure"
"100260000036308323",ACTIVE30,0.0,0.0,0.0,0.0,0.05436,0.2027
"100170000018420319",ACTIVE30,2.0,17.3909,0.08333,4.81666,0.0,5.1370
"100060000035470239",ACTIVE30,0.0,0.0,0.0,0.31667,0.0,0.4301
"100230000035724317",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.3808
"100140000037161178",ACTIVE30,0.0,0.0,0.0,0.0,100.37525,0.0082
"100230000032314273",ACTIVE30,0.0,0.0,0.0,0.06667,2.22581,1.3671
"100030000008181501",ACTIVE30,5.8256,0.0,0.85,0.0,36.35774,6.1041
"100170000031674881",ACTIVE30,0.0,0.0,0.0,0.0,0.0011,1.5068
"100250000033333102",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.8521
"100020000033592543",ACTIVE30,0.0,0.0,0.0,61.48334,0.0,1.0630
"100060000008861784",ACTIVE30,4.9951,0.0,0.0,8.81667,23491.055,6.0959
"100010000031323874",ACTIVE30,0.0,0.0,0.0,7.0,0.01175,1.5863
"100100000035870097",ACTIVE30,347.818,347.818,0.0,0.0,46087.03,0.3370
"100070000035119945",ACTIVE30,6.1651,0.0,15.23334,9.33332,0.0,0.5233
"100210000031372063",ACTIVE30,0.0,0.0,0.0,7.81668,0.0,1.6055
"100030000036065424",ACTIVE30,0.1708,0.0,0.0,0.0,0.01572,0.2932
"100060000029822432",ACTIVE30,0.275,17.3909,1.1,0.0,0.0,1.9315
"100190000030034165",ACTIVE30,0.0,0.0,0.0,5.26667,0.2273,1.9479
"100120000035047645",ACTIVE30,0.0,0.0,0.0,1.8,0.0,0.5452
"100250000031150925",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.5041
"100050000036895531",ACTIVE30,0.0,0.0,0.0,0.0,0.11525,0.0959
"100240000034892706",ACTIVE30,116.8765,78.2591,132.26669,34.75,17.04491,0.5836
"100170000036234318",ACTIVE30,0.0,0.0,0.0,3.0,0.0,0.1836
"100180000030718705",ACTIVE30,55.378,52.1727,41.98332,93.91664,1151.1046,1.7671
"100010000029659709",ACTIVE30,87.0374,52.1727,44.14998,9.00001,10096.296,2.0548
"100090000034874846",ACTIVE30,0.375,0.0,0.15,8.18333,0.0,0.5726
"100260000036002155",ACTIVE30,117.583,126.0841,0.26667,81.63332,1468.9268,0.3178
"100120000031290944",ACTIVE30,0.122,0.0,0.0,0.0,0.02232,1.5973
"100070000028986602",ACTIVE30,70.0901,52.1727,61.38334,0.10001,3.49634,2.4192
"100100000028813023",ACTIVE30,0.0,0.0,0.0,16.46667,0.00651,2.4548
"100020000029489806",ACTIVE30,262.4929,208.6908,349.46665,10.31667,0.03317,2.1288
"100030000037139757",ACTIVE30,0.0,0.0,13.75,65.71666,0.0,0.0192
"100060000030307131",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.6904
"100130000014296607",ACTIVE30,0.0,0.0,0.0,0.1,0.0,5.6685
"100140000034185084",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.6603
"100140000032274805",ACTIVE30,117.115,104.3454,129.11667,0.0,0.0,1.3726
"100110000036816885",ACTIVE30,14.7721,0.0,9.33334,0.0,57.03752,0.1178
"100040000035186831",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.2438
"100060000029523738",ACTIVE30,41.3166,26.0864,267.01663,146.41667,235.46367,2.0959
"100080000033328958",ACTIVE30,74.8416,60.8682,27.81666,34.43331,23552.26,1.1452
"100030000031877751",ACTIVE30,1.325,0.0,2.13333,0.85,0.0,1.4685
"100060000033609263",ACTIVE30,0.25,0.0,0.06667,1084.38341,0.0,1.0521
"100220000036684752",ACTIVE30,60.8594,60.8682,199.96667,44.21669,7934.9785,0.1507
"100210000034940576",ACTIVE30,0.0,0.0,0.0,1.08333,0.0,0.5397
"100070000036956146",ACTIVE30,2.6,26.0864,3.55,0.0,0.0,0.0493
"100130000036670229",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.0192
"100080000031805701",ACTIVE30,43.2778,34.7818,47.36668,10.03334,0.04031,1.4740
"100190000033971862",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.7699
"100240000035151617",ACTIVE30,0.0,0.0,0.0,45.95,0.0,0.5068
"100010000031371297",ACTIVE30,0.0,0.0,0.0,0.23333,0.0,1.5397
"100180000035396489",ACTIVE30,0.0,0.0,0.0,0.0,2.13345,0.3863
"100180000033942871",ACTIVE30,0.0,0.0,0.0,0.25,0.0,0.9123
"100050000036064276",ACTIVE30,0.0,0.0,0.0,0.0,5.18351,0.2932
"100020000037050555",ACTIVE30,95.0,99.9977,0.0,0.0,14237.852,0.0384
"100080000027858273",ACTIVE30,0.0,0.0,0.0,1.2,0.0,2.6767
"100030000035133580",ACTIVE30,0.3477,0.0,0.0,2.3,0.5595,0.4849
"100020000027817785",ACTIVE30,10.3232,0.0,27.46667,17.93334,0.03037,2.6877
"100100000034113346",ACTIVE30,0.0,0.0,0.0,0.36666,0.0,0.8329
"100100000033096249",ACTIVE30,0.0,0.0,0.0,3.55001,0.93428,1.2219
"100160000013135841",ACTIVE30,0.0,0.0,0.0,63.36666,0.0,5.7260
"100250000035765132",ACTIVE30,0.0,0.0,0.0,0.7,0.0,0.3644
"100010000030702253",ACTIVE30,0.0,0.0,0.0,2.71667,4.63369,1.7288
"100070000035301413",ACTIVE30,0.0,0.0,0.0,5.96666,0.0,0.4548
"100000000036899702",ACTIVE30,0.0,0.0,0.0,3.38334,0.00473,0.0740
"100100000031730784",ACTIVE30,0.0,0.0,0.0,524.88336,0.0,1.4932
"100150000035870734",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.0192
"100040000034541018",ACTIVE30,0.0,0.0,0.0,2.43334,0.0,0.5945
"100050000033099141",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.9753
"100010000034906131",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.5068
"100030000009197110",ACTIVE30,0.0292,0.0,0.0,2.33333,0.00212,7.4795
"100010000035736448",ACTIVE30,0.0,0.0,0.0,135.95001,0.0,0.3589
"100030000028515720",ACTIVE30,0.0,0.0,0.0,20.31667,0.0,2.5205
"100010000033449975",ACTIVE30,0.0,0.0,0.0,3.6,0.0,1.0521
"100160000029042537",ACTIVE30,64.7754,69.5636,496.04999,2.61666,3994.5342,2.4055
"100250000031486439",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.4712
"100190000036138602",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.0740
"100140000034078956",ACTIVE30,379.9534,243.4727,418.26662,1344.16678,0.03342,0.8493
"100110000032834843",ACTIVE30,34.7849,34.7818,0.0,0.0,1208.7172,1.2986
"100020000035400975",ACTIVE30,47.4942,0.0,1.58333,41.41666,11260.477,0.4164
"100110000030238516",ACTIVE30,0.0,0.0,0.0,3.11666,0.0,1.8959
"100050000009234794",ACTIVE30,0.0,0.0,0.0,0.03334,0.17232,7.0521
"100210000034836579",ACTIVE30,0.0,0.0,0.0,3.21667,0.01895,0.5918
"100110000036683099",ACTIVE30,1.3,0.0,0.0,514.98337,0.0,0.1507
"100150000029787069",ACTIVE30,0.0,0.0,0.0,3.2,0.0,1.9507
"100150000030233479",ACTIVE30,0.073,0.0,0.0,0.0,0.03678,1.8658
"100080000035307524",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.0384
"100230000033114932",ACTIVE30,152.1576,147.8309,27.86668,3.75,8163.346,1.2110
"100160000031875732",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.1479
"100150000031305030",ACTIVE30,0.0,0.0,0.0,0.03333,0.10447,1.6219
"100040000035065168",ACTIVE30,25.0,26.0864,0.0,5.15001,4762.914,0.5370
"100070000034010957",ACTIVE30,2.5656,0.0,6.41666,49.38334,1.18599,0.8877
"100110000030988915",ACTIVE30,0.0,0.0,0.0,0.03333,0.0,1.6521
"100090000030534493",ACTIVE30,46.2604,45.65,0.0,3.76666,3118.7163,1.8110
"100060000034916971",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.4274
"100020000036876553",ACTIVE30,169.7429,147.8227,17.96667,0.68333,26585.736,0.1014
"100000000036433554",ACTIVE30,0.0,0.0,0.0,1.18333,0.0,0.1178
"100190000034791951",ACTIVE30,24.48,17.3909,42.76667,0.0,0.0,0.6192
"100100000029696791",ACTIVE30,41.5842,34.7818,22.08333,14.0,3551.981,2.0329
"100000000033925536",ACTIVE30,0.0,0.0,0.0,3.76667,0.0,0.9260
"100120000029695756",ACTIVE30,0.0,0.0,0.0,39.94999,0.0,2.0356
"100150000035161406",ACTIVE30,0.0,0.0,0.0,6.75,1.71521,0.4986
"100020000036796705",ACTIVE30,2.9744,17.3909,4.31666,0.0,0.01564,0.1233
"100230000033025722",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.0055
"100230000035719888",ACTIVE30,23.14,34.7818,11.43334,111.51666,65.83503,0.3945
"100210000036989190",ACTIVE30,0.0,0.0,0.0,0.0,10246.471,0.0740
"100090000035537865",ACTIVE30,220.2868,173.909,207.53332,17.13333,82770.68,0.4137
"100060000030232030",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.7123
"100170000034203815",ACTIVE30,0.0,0.0,0.0,7.31667,0.0,0.7534
"100210000036697853",ACTIVE30,0.0,0.0,18.51667,75.60002,760.9701,0.1452
"100150000033337584",ACTIVE30,0.0,0.0,0.0,0.01667,0.61229,0.8712
"100070000008787904",ACTIVE30,0.55,0.0,0.98333,0.0,0.0,6.3836
"100140000036678803",ACTIVE30,52.177,52.1727,77.55002,16.41666,1162.7085,0.1534
"100100000027559101",ACTIVE30,0.0,0.0,0.0,0.53333,0.03471,2.7644
"100140000036330972",ACTIVE30,80.775,52.1727,221.83333,151.54999,529.9609,0.2082
"100080000034916557",ACTIVE30,17.345,0.0,41.31667,0.03333,0.0,0.5370
"100090000010858113",ACTIVE30,0.225,0.0,0.11667,93.15002,0.0,5.3726
"100050000029796514",ACTIVE30,0.3232,0.0,0.28333,0.3,0.01764,1.9452
"100140000032319491",ACTIVE30,0.0,0.0,0.0,2.91667,0.71408,1.3534
"100210000031990409",ACTIVE30,21.4333,17.3909,54.58334,123.26666,0.0,1.4438
"100080000016415251",ACTIVE30,0.0,0.0,0.0,0.0,0.0,5.2767
"100160000035077204",ACTIVE30,0.0,0.0,0.0,21.23332,0.0,0.5315
"100150000029809640",ACTIVE30,0.1708,0.0,0.0,0.0,0.00964,1.7068
"100100000014935174",ACTIVE30,324.95,217.3865,222.75002,14.08334,64047.35,5.5671
"100000000035160871",ACTIVE30,0.0,0.0,0.0,0.0,0.02333,0.4932
"100100000035113026",ACTIVE30,0.0,0.0,0.0,3.45,0.48427,0.5178
"100070000037051803",ACTIVE30,0.0,0.0,0.05,0.53333,101.01645,0.0274
"100110000035086230",ACTIVE30,11.3084,0.0,9.03333,38.26666,271.2571,0.5315
"100150000031809742",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.0192
"100100000034172600",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.4603
"100100000033693073",ACTIVE30,0.1952,0.0,0.0,0.0,0.02284,0.9589
"100130000034983025",ACTIVE30,0.0,0.0,0.0,0.0,0.30396,0.5123
"100230000034870529",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.5178
"100160000035185946",ACTIVE30,0.0,0.0,0.0,0.13333,0.21229,0.4904
"100170000034471844",ACTIVE30,21.7205,17.3909,0.28333,0.33333,86.96019,0.6822
"100030000031372407",ACTIVE30,0.0,0.0,0.0,0.01667,0.0,1.5836
"100010000026971444",ACTIVE30,0.0,0.0,0.0,121.23336,0.0,2.9836
"100010000033694951",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.9068
"100080000036879221",ACTIVE30,0.0,0.0,0.0,0.0,230.75562,0.0986
"100000000036585772",ACTIVE30,0.0,0.0,0.0,1.86667,0.02585,0.1562
"100090000034198822",ACTIVE30,61.6056,26.0864,2.11667,32.53332,2776.626,0.7863
"100110000034844494",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.4055
"100240000032374373",ACTIVE30,54.7805,43.4773,6.15,15.11665,1958.7032,1.3397
"100130000036004709",ACTIVE30,0.0,0.0,0.0,0.0,12.05447,0.2795
"100140000019192038",ACTIVE30,0.0,0.0,0.0,0.48333,0.0,4.9781
"100010000014836475",ACTIVE30,0.0,0.0,0.0,0.0,0.0,5.3918
"100020000036715195",ACTIVE30,161.0124,121.7363,287.90003,106.63332,0.0,0.1397
"100000000029798993",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.8603
"100160000034783514",ACTIVE30,6.3488,0.0,9.16667,1.05,0.00368,0.6192
"100180000031302917",ACTIVE30,0.0,0.0,0.0,6.2,0.0,1.6192
"100120000033335207",ACTIVE30,0.0,0.0,0.0,12.53333,0.0,1.0877
"100140000030553535",ACTIVE30,35.4284,0.0,18.54999,118.7,53145.594,1.8055
"100110000014127954",ACTIVE30,0.0,0.0,0.0,10.13334,0.0,5.6795
"100130000015453904",ACTIVE30,47.9892,17.3909,130.16666,6.35,0.0,5.0795
"100000000037049201",ACTIVE30,95.25,99.9977,0.0,0.0,20214.418,0.0384
"100150000037152852",ACTIVE30,50.25,52.1727,0.0,0.0,489.02682,0.0137
"100120000035406895",ACTIVE30,697.9421,608.6821,2031.88337,193.36669,0.01959,0.4521
"100110000035549006",ACTIVE30,214.4905,117.3886,1.96667,48.10001,24712.146,0.4192
"100110000036249097",ACTIVE30,1.7871,0.0,0.0,0.0,12079.595,0.2356
"100120000032355826",ACTIVE30,80.6558,69.5636,143.51668,27.13332,0.0,1.3397
"100140000035478914",ACTIVE30,85.3333,69.5636,22.6,42.03332,5294.464,0.4274
"100180000035539259",ACTIVE30,155.6664,52.1728,121.43331,259.81664,15031.102,0.4110
"100060000036690600",ACTIVE30,198.0308,130.4319,7.99999,88.10001,6674.5825,0.1452
"100210000036691733",ACTIVE30,0.0,0.0,6.33333,1.21667,60.37513,0.0822
"100150000033345376",ACTIVE30,0.0,0.0,0.0,0.01667,0.0,1.1178
"100070000034994298",ACTIVE30,0.2988,0.0,0.0,0.0,0.01341,0.5014
"100080000035434070",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.2329
"100020000035429419",ACTIVE30,15.4452,0.0,6.28333,9.11666,0.06501,0.4301
"100000000016405357",ACTIVE30,122.5431,69.5636,144.49997,141.46662,130.5801,5.3315
"100150000036799976",ACTIVE30,95.1953,104.3456,0.0,0.45,71800.01,0.1233
"100010000013987231",ACTIVE30,0.0,0.0,0.0,0.41667,0.0,5.7397
"100050000011679386",ACTIVE30,0.0,0.0,0.0,0.0,0.0,5.7808
"100080000036784806",ACTIVE30,25.0,26.0864,0.0,0.0,294.61084,0.1151
"100240000035411924",ACTIVE30,36.5871,34.7818,457.04999,4.65,2630.963,0.4493
"100080000034193685",ACTIVE30,0.0,0.0,0.0,6.54999,0.0,0.7890
"100160000030037159",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.8493
"100210000036441020",ACTIVE30,21.7177,17.3909,18.6,9.28334,29.23964,0.1616
"100070000029671833",ACTIVE30,90.0,0.0,321.05,180.75003,17501.947,2.0521
"100180000035149967",ACTIVE30,0.0,0.0,0.0,0.46666,0.0,0.4959
"100090000035226562",ACTIVE30,152.9792,117.3886,75.50002,26.9,45389.44,0.4877
"100100000035665751",ACTIVE30,0.0,0.0,0.0,1.05,0.0,0.3315
"100240000035865774",ACTIVE30,0.0,0.0,0.0,13.73333,0.42307,0.3370
"100120000035748572",ACTIVE30,34.7656,34.7818,0.0,0.83333,2656.8723,0.3808
"100110000034342424",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.5808
"100220000036844738",ACTIVE30,0.0,0.0,0.0,0.0,0.91456,0.0466
"100120000031370131",ACTIVE30,0.0488,0.0,0.0,1.76667,0.00243,1.5616
"100120000036886278",ACTIVE30,0.0,0.0,0.7,1.03334,0.00009,0.0712
"100190000036598874",ACTIVE30,124.9584,99.9977,57.65002,8.25,22079.672,0.1562
"100170000029909487",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.8219
"100110000035967493",ACTIVE30,17.3906,17.3909,0.0,19.33334,1021.4309,0.3342
"100240000036423387",ACTIVE30,0.0,0.0,0.0,5.61667,0.0,0.1726
"100110000037157545",ACTIVE30,0.0,0.0,0.11667,0.0,100.00245,0.0055
"100180000036700509",ACTIVE30,0.0,0.0,0.0,0.0,0.08874,0.0685
"100000000035994106",ACTIVE30,109.33,104.3456,221.23334,11.61667,0.0,0.2493
"100140000034831401",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.4849
"100100000035433945",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.3041
"100220000035963124",ACTIVE30,2.125,17.3909,5.23335,2.15,0.0,0.3233
"100140000034938686",ACTIVE30,17.35,17.3909,68.73334,4.13333,972.093,0.5836
"100050000036587554",ACTIVE30,60.9716,78.2591,575.96663,375.31669,0.05987,0.1589
"100080000035806818",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.2685
"100110000035946677",ACTIVE30,0.0,0.0,0.0,0.0,44.10338,0.2055
"100050000034210230",ACTIVE30,73.2645,99.9977,29.26667,0.0,5478.202,0.7726
"100120000034978001",ACTIVE30,0.0,0.0,0.0,222.31667,0.0,0.5233
"100260000035451943",ACTIVE30,0.4395,0.0,0.0,0.0,1.68765,0.3699
"100190000035726522",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.0493
"100160000030984343",ACTIVE30,212.1042,165.2136,3059.75002,2272.0,19529.95,1.7151
"100210000035961562",ACTIVE30,0.0,0.0,0.0,0.75,0.0,0.3068
"100220000031927625",ACTIVE30,6.8932,0.0,5.23333,6.6,0.04666,1.4384
"100170000031461765",ACTIVE30,0.5674,0.0,0.0,18.23333,1.18716,1.5507
"100230000036443184",ACTIVE30,4.4541,0.0,5.46666,3.13334,0.11593,0.1671
"100190000032824378",ACTIVE30,274.978,199.9955,519.34998,54.93334,15.38908,1.2959
"100250000036034591",ACTIVE30,18.6289,17.3909,170.01665,36.91666,1012.4731,0.3014
"100260000035048461",ACTIVE30,21.0076,17.3909,18.31667,0.01667,0.00708,0.5452
"100140000033492033",ACTIVE30,17.7812,17.3909,0.0,0.0,386.93542,1.0795
"100010000035728234",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.1534
"100160000028242093",ACTIVE30,0.0,0.0,0.0,7.15001,0.0,2.5452
"100180000035688279",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.2877
"100120000035968144",ACTIVE30,0.0,0.0,0.0,0.13334,0.0,0.3288
"100170000019957006",ACTIVE30,0.0,0.0,0.0,0.61667,0.0,4.7589
"100180000031489125",ACTIVE30,73.2118,52.1727,407.73334,7.31667,73.69344,1.5589
"100150000028247419",ACTIVE30,0.1,17.3909,0.5,2.2,0.0,2.5315
"100100000031264264",ACTIVE30,0.0,0.0,0.0,1.08333,0.0,1.6356
"100110000035305986",ACTIVE30,0.0,0.0,0.0,0.08334,0.0,0.4630
"100150000031376265",ACTIVE30,41.15,52.1727,674.36665,213.51663,135.83826,1.6110
"100150000033596602",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.7233
"100170000035383633",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.3699
"100100000033955957",ACTIVE30,0.0,0.0,0.0,0.48333,0.0,0.8767
"100140000032049184",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.3315
"100210000036721080",ACTIVE30,0.0,0.0,0.0,330.81667,0.0,0.1370
"100020000036108406",ACTIVE30,114.1404,99.9977,11.75,5.51667,3967.3445,0.2822
"100230000036089042",ACTIVE30,0.0,0.0,0.0,5.83334,0.0,0.2466
"100100000033940890",ACTIVE30,50.0292,34.7818,0.0,37.36668,2683.075,0.9260
"100090000029540200",ACTIVE30,52.125,52.1727,476.75003,6.1,0.0,2.0959
"100130000035971941",ACTIVE30,0.0,0.0,0.0,0.0,0.00352,0.2959
"100160000029633174",ACTIVE30,11.4892,0.0,13.23333,14.21666,0.8631,2.0630
"100130000033336671",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.5918
"100010000028139961",ACTIVE30,52.17,52.17,0.0,0.0,1196.9175,2.6000
"100120000035158214",ACTIVE30,65.2122,52.1727,95.68333,0.5,3079.2144,0.4849
"100040000035713769",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.2411
"100010000035839067",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.2603
"100250000036710213",ACTIVE30,17.3701,17.3909,16.55001,23.24999,556.094,0.1397
"100040000036240409",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.0192
"100180000035757818",ACTIVE30,91.001,99.9977,10.63333,0.0,8499.738,0.3808
"100070000029644410",ACTIVE30,173.333,104.3455,166.31664,16.85,3089.6008,2.0603
"100000000036714405",ACTIVE30,0.0,0.0,4.0,4.66666,0.00161,0.0904
"100100000015038502",ACTIVE30,11.4,0.0,478.41668,84.11667,0.0,5.5808
"100240000031776237",ACTIVE30,0.0,0.0,0.0,0.03333,0.0,1.4767
"100260000034537313",ACTIVE30,46.4023,43.4773,237.21665,2.94999,2768.2517,0.6548
"100190000029559597",ACTIVE30,52.1679,52.1727,409.1,143.25,14.85758,2.0822
"100130000035541578",ACTIVE30,17.4956,17.3909,22.41667,29.81666,16.91463,0.4219
"100230000036952833",ACTIVE30,8.1821,0.0,6.08334,3.8,35.26147,0.0329
"100100000030997504",ACTIVE30,0.0292,0.0,0.0,5.61667,0.00156,1.7096
"100060000036985497",ACTIVE30,40.2405,34.7818,107.38334,0.25,0.10033,0.0767
"100240000036800496",ACTIVE30,6.5489,0.0,75.7,8.23334,853.7359,0.1068
"100050000033994587",ACTIVE30,149.5964,52.1727,193.33331,210.55002,88.35293,0.8959
"100100000028450305",ACTIVE30,0.0,0.0,0.0,1.81667,0.0,2.5342
"100060000034904532",ACTIVE30,0.0,0.0,0.0,0.03334,0.0,0.5534
"100130000031694089",ACTIVE30,0.0,0.0,0.0,0.03333,0.03985,1.4521
"100010000031493441",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.1863
"100190000034172758",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.5726
"100180000034817883",ACTIVE30,0.0,0.0,0.0,2.06667,0.0831,0.6137
"100150000031779420",ACTIVE30,0.0,0.0,0.0,23.45,0.0,1.4548
"100110000030231816",ACTIVE30,0.0,0.0,0.0,1.05,3.6646,1.8959
"100120000029515729",ACTIVE30,0.1022,0.0,0.0,1.2,0.0353,2.1123
"100170000034013408",ACTIVE30,1.1,0.0,3.35,7.41668,0.0,0.8822
"100000000031074385",ACTIVE30,73.8499,52.1727,129.5,3.56668,11.39189,1.6411
"100040000016111506",ACTIVE30,0.0,0.0,0.0,16.81666,0.0,5.1808
"100090000033945537",ACTIVE30,65.22,65.22,0.0,0.01667,22820.828,0.9205
"100060000026523372",ACTIVE30,0.0,0.0,0.0,36.98333,0.0916,3.0575
"100240000034255148",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.6219
"100010000010009373",ACTIVE30,4.8938,0.0,10.21666,32.68333,0.00957,6.0466
"100210000031892717",ACTIVE30,0.0,0.0,0.0,0.0,0.5033,1.4575
"100260000035171132",ACTIVE30,9.0088,0.0,11.41667,11.9,1.88609,0.4959
"100080000033152232",ACTIVE30,0.5,0.0,1.38333,0.0,0.0,1.1151
"100040000036992700",ACTIVE30,21.628,17.3909,0.11667,0.73333,174.86044,0.0356
"100060000030729640",ACTIVE30,16.25,0.0,7.11667,2.10001,0.0,1.7589
"100090000033682867",ACTIVE30,10.7,34.7818,49.18334,0.1,0.01113,1.0000
"100060000033445019",ACTIVE30,314.46,165.2137,371.31663,7.25,0.0,1.1041
"100030000033448976",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.9918
"100230000035993993",ACTIVE30,3.145,0.0,6.43334,11.5,0.0,0.2411
"100130000034315928",ACTIVE30,17.3906,17.3909,0.0,0.98334,1026.9512,0.7288
"100030000033010830",ACTIVE30,0.0,0.0,0.0,0.0,0.0248,1.2384
"100060000031131397",ACTIVE30,10.7988,0.0,15.81667,3.26668,0.00887,1.6712
"100190000034484373",ACTIVE30,113.2,99.9977,34.45,54.38333,46300.266,0.6767
"100020000030931551",ACTIVE30,18.7817,52.1727,27.98334,309.98331,0.71078,1.7260
"100040000030654670",ACTIVE30,1.3938,0.0,2.66667,3.83334,0.00484,1.7973
"100040000031543689",ACTIVE30,54.7161,52.1727,74.09998,180.61666,1280.9264,1.5507
"100000000036388930",ACTIVE30,105.0676,52.1727,111.76668,919.26667,0.00638,0.1726
"100090000030723595",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.5315
"100130000034278758",ACTIVE30,0.0,0.0,0.0,0.0,0.35683,0.6959
"100190000035024416",ACTIVE30,0.0,0.0,0.0,2.26666,0.02005,0.5068
"100150000032842168",ACTIVE30,0.0,0.0,0.0,24.71667,0.0,1.2767
"100120000034430505",ACTIVE30,105.5061,95.6501,278.08334,0.0,1.65796,0.6849
"100130000036254562",ACTIVE30,0.69,0.0,1.53333,5.36666,0.0,0.2000
"100000000035478506",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.1315
"100170000029550865",ACTIVE30,35.5542,34.7818,159.06666,60.68336,622.20636,2.0685
"100180000029582803",ACTIVE30,0.0,0.0,0.0,0.96666,0.00258,2.0055
"100120000030235852",ACTIVE30,0.0,0.0,0.0,51.95,0.0,1.8384
"100020000034493794",ACTIVE30,20.8625,17.3909,25.15,0.6,0.0,0.6575
"100180000033314805",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.9342
"100230000034985473",ACTIVE30,0.0,0.0,0.0,0.0,0.0084,0.5151
"100150000031794204",ACTIVE30,12.091,0.0,13.71669,16.49999,0.10229,1.4712
"100180000035483329",ACTIVE30,0.0,0.0,0.0,0.55,0.0,0.3836
"100040000028921856",ACTIVE30,0.0,0.0,0.0,15.25,0.01721,2.4356
"100120000033184715",ACTIVE30,12.241,0.0,10.43333,17.26666,159.24837,1.1644
"100140000036067399",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.1671
"100040000036971996",ACTIVE30,127.3682,17.3909,203.21671,189.93333,54240.465,0.0795
"100150000034988679",ACTIVE30,0.0,0.0,0.0,0.0,0.0,0.4137
"100040000030030438",ACTIVE30,12.9333,17.3909,9.05001,1.18333,0.0,1.9534
"100130000010865663",ACTIVE30,2.2265,0.0,0.0,0.0,14.80364,5.7452
"100190000030775969",ACTIVE30,0.0,0.0,0.0,0.0,0.0,1.6411
"100170000036427594",ACTIVE30,54.5658,52.1727,0.03334,26.33333,40663.223,0.1726
"100100000030073747",ACTIVE30,127.0545,126.0841,123.11666,110.21666,8869.675,1.9397
"100030000027578370",ACTIVE30,0.0,0.0,0.0,1.68333,0.0,2.6630
"100210000035941912",ACTIVE30,0.0,0.0,0.0,0.0,1.88246,0.1918
"100260000034444250",ACTIVE30,0.0,0.0,0.0,0.0,0.03597,0.6712
"100110000027245857",ACTIVE30,0.0,0.0,0.0,0.0,0.0,2.6986
"100260000032844169",ACTIVE30,0.0,0.0,0.0,2.13334,0.0019,1.2548
"100050000031489246",ACTIVE30,156.2662,117.3886,83.01666,77.4,64620.668,1.5425
"100120000035066850",ACTIVE30,0.0,0.0,0.0,0.28333,0.0,0.5151
"100110000034749852",ACTIVE30,0.0,0.0,0.0,0.43333,0.0,0.5616
"100140000035774070",ACTIVE30,0.0,0.0,0.0,33.25001,0.0,0.3671
"100220000036798771",ACTIVE30,118.6625,156.5181,7.83333,170.14999,49028.465,0.1260
"100000000028775843",ACTIVE30,0.3494,0.0,0.5,0.0,0.00209,2.4110
"100070000029812953",ACTIVE30,0.0,0.0,0.0,27.2667,0.0,2.0082
